Normale X,Normale Y,Normale Z,S1 X,S1 Y,S1 Z,S2 X,S2 Y,S2 Z,S3 X,S3 Y,S3 Z
-13581.532,35586.113,9765.693,-771.2283,2197.665,-4912.147,-889.0764,2152.688,-4912.147,-745.5828,2124.586,-4610.181
-13129.763,34402.742,9440.885,-745.5828,2124.586,-4610.181,-889.0764,2152.688,-4912.147,-859.5121,2081.105,-4610.181
-13045.561,34182.117,10318.26,-745.5828,2124.586,-4610.181,-859.5121,2081.105,-4610.181,-717.5538,2044.716,-4310.152
-12555.01,32897.14,9930.308,-717.5538,2044.716,-4310.152,-859.5121,2081.105,-4610.181,-827.2002,2002.87,-4310.152
-12466.7,32665.746,10769.083,-717.5538,2044.716,-4310.152,-827.2002,2002.87,-4310.152,-687.1577,1958.1,-4012.233
-11938.796,31281.963,10312.982,-687.1577,1958.1,-4012.233,-827.2002,2002.87,-4310.152,-792.1593,1918.026,-4012.233
-11847.427,31042.555,11110.18,-687.1577,1958.1,-4012.233,-792.1593,1918.026,-4012.233,-654.4115,1864.788,-3716.594
-11282.746,29563.277,10580.692,-654.4115,1864.788,-3716.594,-792.1593,1918.026,-4012.233,-754.4094,1826.624,-3716.594
-11189.283,29318.385,11333.975,-654.4115,1864.788,-3716.594,-754.4094,1826.624,-3716.594,-619.3342,1764.833,-3423.404
-10589.733,27746.838,10726.547,-619.3342,1764.833,-3423.404,-754.4094,1826.624,-3716.594,-713.972,1728.714,-3423.404
-10495.212,27499.176,11433.242,-619.3342,1764.833,-3423.404,-713.972,1728.714,-3423.404,-581.9456,1658.292,-3132.831
-9861.463,25839.111,10742.963,-581.9456,1658.292,-3132.831,-713.972,1728.714,-3423.404,-670.8703,1624.354,-3132.831
-9767.048,25591.725,11400.965,-581.9456,1658.292,-3132.831,-670.8703,1624.354,-3132.831,-542.2673,1545.226,-2845.04
-9101.074,23846.834,10623.609,-542.2673,1545.226,-2845.04,-670.8703,1624.354,-3132.831,-625.1289,1513.602,-2845.04
-9007.878,23602.639,11230.597,-542.2673,1545.226,-2845.04,-625.1289,1513.602,-2845.04,-500.3219,1425.7,-2560.196
-8311.172,21776.918,10361.915,-500.3219,1425.7,-2560.196,-625.1289,1513.602,-2845.04,-576.774,1396.522,-2560.196
-8220.433,21539.162,10916.022,-500.3219,1425.7,-2560.196,-576.774,1396.522,-2560.196,-456.1334,1299.782,-2278.462
-7494.396,19636.846,9951.924,-456.1334,1299.782,-2278.462,-576.774,1396.522,-2560.196,-525.8333,1273.181,-2278.462
-7407.352,19408.773,10566.804,-456.1334,1299.782,-2278.462,-525.8333,1273.181,-2278.462,-506.1917,1129.073,-2000.0
-18534.744,41643.492,544.85077,-1030.676,2495.538,-8000.0,-1164.27,2436.078,-8000.0,-1029.253,2492.093,-7688.283
-18509.098,41586.11,544.0532,-1029.253,2492.093,-7688.283,-1164.27,2436.078,-8000.0,-1162.663,2432.715,-7688.283
-18498.602,41562.527,1631.7664,-1029.253,2492.093,-7688.283,-1162.663,2432.715,-7688.283,-1024.986,2481.761,-7376.743
-18422.01,41389.99,1625.0815,-1024.986,2481.761,-7376.743,-1162.663,2432.715,-7688.283,-1157.842,2422.629,-7376.743
-18400.904,41342.566,2707.395,-1024.986,2481.761,-7376.743,-1157.842,2422.629,-7376.743,-1017.876,2464.547,-7065.56
-18273.043,41056.266,2688.4507,-1017.876,2464.547,-7065.56,-1157.842,2422.629,-7376.743,-1149.812,2405.826,-7065.56
-18241.676,40985.79,3761.804,-1017.876,2464.547,-7065.56,-1149.812,2405.826,-7065.56,-1007.929,2440.462,-6754.911
-18063.598,40585.02,3725.1543,-1007.929,2440.462,-6754.911,-1149.812,2405.826,-7065.56,-1138.575,2382.314,-6754.911
-18022.201,40492.01,4785.8135,-1007.929,2440.462,-6754.911,-1138.575,2382.314,-6754.911,-995.1491,2409.518,-6444.974
-17793.533,39978.414,4725.074,-995.1491,2409.518,-6444.974,-1138.575,2382.314,-6754.911,-1124.138,2352.108,-6444.974
-17742.57,39863.91,5769.4604,-995.1491,2409.518,-6444.974,-1124.138,2352.108,-6444.974,-979.5442,2371.735,-6135.925
-17464.38,39239.0,5678.9917,-979.5442,2371.735,-6135.925,-1124.138,2352.108,-6444.974,-1106.511,2315.225,-6135.925
-17404.062,39103.48,6704.0723,-979.5442,2371.735,-6135.925,-1106.511,2315.225,-6135.925,-961.1232,2327.132,-5827.943
-17076.682,38368.02,6577.9604,-961.1232,2327.132,-5827.943,-1106.511,2315.225,-6135.925,-1085.702,2271.685,-5827.943
-17007.86,38213.39,7579.6895,-961.1232,2327.132,-5827.943,-1085.702,2271.685,-5827.943,-939.8965,2275.737,-5521.202
-16632.146,37369.46,7412.247,-939.8965,2275.737,-5521.202,-1085.702,2271.685,-5827.943,-1061.724,2221.515,-5521.202
-16555.29,37196.773,8387.815,-939.8965,2275.737,-5521.202,-1061.724,2221.515,-5521.202,-915.8763,2217.578,-5215.879
-16132.338,36246.047,8173.52,-915.8763,2217.578,-5215.879,-1061.724,2221.515,-5521.202,-1034.59,2164.741,-5215.879
-16048.258,36057.137,9119.341,-915.8763,2217.578,-5215.879,-1034.59,2164.741,-5215.879,-889.0764,2152.688,-4912.147
-15578.72,35002.25,8852.53,-889.0764,2152.688,-4912.147,-1034.59,2164.741,-5215.879,-1004.317,2101.397,-4912.147
-15488.134,34798.723,9765.653,-889.0764,2152.688,-4912.147,-1004.317,2101.397,-4912.147,-859.5121,2081.105,-4610.181
-14972.964,33641.47,9440.842,-859.5121,2081.105,-4610.181,-1004.317,2101.397,-4912.147,-970.9203,2031.52,-4610.181
-14876.941,33425.727,10318.203,-859.5121,2081.105,-4610.181,-970.9203,2031.52,-4610.181,-827.2002,2002.87,-4310.152
-14317.683,32169.15,9930.315,-827.2002,2002.87,-4310.152,-970.9203,2031.52,-4610.181,-934.4202,1955.149,-4310.152
-14216.975,31942.879,10769.16,-827.2002,2002.87,-4310.152,-934.4202,1955.149,-4310.152,-792.1593,1918.026,-4012.233
-13614.59,30589.752,10312.902,-792.1593,1918.026,-4012.233,-934.4202,1955.149,-4310.152,-894.8374,1872.327,-4012.233
-13510.3955,30355.643,11110.112,-792.1593,1918.026,-4012.233,-894.8374,1872.327,-4012.233,-754.4094,1826.624,-3716.594
-12866.789,28909.043,10580.77,-754.4094,1826.624,-3716.594,-894.8374,1872.327,-4012.233,-852.1944,1783.102,-3716.594
-12760.205,28669.57,11334.047,-754.4094,1826.624,-3716.594,-852.1944,1783.102,-3716.594,-713.972,1728.714,-3423.404
-12076.19,27132.865,10726.508,-713.972,1728.714,-3423.404,-852.1944,1783.102,-3716.594,-806.5156,1687.525,-3423.404
-11968.401,26890.684,11433.166,-713.972,1728.714,-3423.404,-806.5156,1687.525,-3423.404,-670.8703,1624.354,-3132.831
-11246.048,25267.295,10743.03,-670.8703,1624.354,-3132.831,-806.5156,1687.525,-3423.404,-757.8271,1585.651,-3132.831
-11138.377,25025.383,11400.963,-670.8703,1624.354,-3132.831,-757.8271,1585.651,-3132.831,-625.1289,1513.602,-2845.04
-10378.92,23319.135,10623.622,-625.1289,1513.602,-2845.04,-757.8271,1585.651,-3132.831,-706.1569,1477.538,-2845.04
-10272.639,23080.344,11230.643,-625.1289,1513.602,-2845.04,-706.1569,1477.538,-2845.04,-576.774,1396.522,-2560.196
-9477.878,21295.027,10361.859,-576.774,1396.522,-2560.196,-706.1569,1477.538,-2845.04,-651.5343,1363.248,-2560.196
-9374.4,21062.533,10916.004,-576.774,1396.522,-2560.196,-651.5343,1363.248,-2560.196,-525.8333,1273.181,-2278.462
-8546.429,19202.27,9951.885,-525.8333,1273.181,-2278.462,-651.5343,1363.248,-2560.196,-593.9907,1242.846,-2278.462
-8447.165,18979.242,10417.859,-525.8333,1273.181,-2278.462,-593.9907,1242.846,-2278.462,-506.1917,1129.073,-2000.0
-3262977.5,8050931.5,-397.72803,-1109.269,2461.61,-50000.0,-1030.676,2495.538,-8000.0,-917.5802,2539.3,-50000.0
-2189834.5,5737937.5,81.958496,-1030.676,2495.538,-8000.0,-894.0585,2547.677,-8000.0,-917.5802,2539.3,-50000.0
-1995789.5,8454687.0,-407.72754,-720.5063,2602.09,-50000.0,-613.3651,2629.407,-8000.0,-519.2042,2649.609,-50000.0
-1232745.1,6016618.0,130.25635,-613.3651,2629.407,-8000.0,-470.1123,2658.758,-8000.0,-519.2042,2649.609,-50000.0
-681823.25,8660265.0,-370.20776,-314.8552,2681.579,-50000.0,-179.8942,2694.0,-8000.0,-108.6584,2697.813,-50000.0
-243140.62,6136791.0,144.74277,-108.6584,2697.813,-50000.0,-179.8942,2694.0,-8000.0,-33.78013,2699.789,-8000.0
-16888.184,8687043.0,-378.6115,-108.6584,2697.813,-50000.0,-33.78013,2699.789,-8000.0,98.17594,2698.215,-50000.0
89506.34,6140951.5,51.07628,-33.78013,2699.789,-8000.0,112.433,2697.658,-8000.0,98.17594,2698.215,-50000.0
1309393.1,8587812.0,-409.32153,304.4342,2682.782,-50000.0,403.4421,2669.688,-8000.0,508.9059,2651.606,-50000.0
1081797.4,6045576.0,113.670654,403.4421,2669.688,-8000.0,547.3844,2643.931,-8000.0,508.9059,2651.606,-50000.0
2604963.8,8287289.0,-392.26855,710.3911,2604.869,-50000.0,830.0348,2569.249,-8000.0,907.7075,2542.846,-50000.0
2045613.2,5790919.0,142.62598,830.0348,2569.249,-8000.0,967.9138,2520.544,-8000.0,907.7075,2542.846,-50000.0
3231692.8,8063559.0,-350.82812,1099.697,2465.901,-50000.0,907.7075,2542.846,-50000.0,967.9138,2520.544,-8000.0
2356111.8,5671687.0,13.75293,967.9138,2520.544,-8000.0,1102.954,2464.446,-8000.0,1099.697,2465.901,-50000.0
4424694.0,7475749.0,-402.08594,1285.233,2374.484,-50000.0,1362.942,2330.749,-8000.0,1463.227,2269.134,-50000.0
3242695.2,5215767.5,91.05615,1362.942,2330.749,-8000.0,1487.127,2253.542,-8000.0,1463.227,2269.134,-50000.0
5514012.5,6712689.0,-405.34863,1632.634,2150.466,-50000.0,1722.06,2079.545,-8000.0,1792.46,2019.18,-50000.0
4043756.0,4622476.5,134.40137,1722.06,2079.545,-8000.0,1832.119,1983.265,-8000.0,1792.46,2019.18,-50000.0
6474091.0,5792344.5,-361.1211,1941.767,1876.043,-50000.0,2035.808,1773.552,-8000.0,2079.68,1721.898,-50000.0
4738315.0,3907348.5,144.01709,2079.68,1721.898,-50000.0,2035.808,1773.552,-8000.0,2128.84,1660.735,-8000.0
6898500.0,5279695.5,-385.94092,2079.68,1721.898,-50000.0,2128.84,1660.735,-8000.0,2205.387,1557.648,-50000.0
4942936.5,3645089.2,62.021484,2128.84,1660.735,-8000.0,2215.628,1543.046,-8000.0,2205.387,1557.648,-50000.0
7623589.5,4164798.2,-409.8379,2318.153,1384.256,-50000.0,2369.473,1294.449,-8000.0,2417.315,1202.742,-50000.0
5467516.0,2797409.2,119.881836,2369.473,1294.449,-8000.0,2436.078,1164.27,-8000.0,2417.315,1202.742,-50000.0
8170020.5,2952263.8,-385.86816,2502.291,1014.169,-50000.0,2547.677,894.0585,-8000.0,2572.583,819.6447,-50000.0
5848067.0,1876013.6,144.06567,2547.677,894.0585,-8000.0,2592.344,754.8188,-8000.0,2572.583,819.6447,-50000.0
8372040.0,2318192.8,-360.9707,2627.778,620.3104,-50000.0,2572.583,819.6447,-50000.0,2592.344,754.8188,-8000.0
5941054.5,1556645.5,26.999512,2592.344,754.8188,-8000.0,2629.407,613.3651,-8000.0,2627.778,620.3104,-50000.0
8627792.0,1012993.6,-405.35718,2667.552,417.3359,-50000.0,2680.31,325.4806,-8000.0,2691.671,211.9123,-50000.0
6114628.5,574977.56,99.24036,2680.31,325.4806,-8000.0,2694.0,179.8942,-8000.0,2691.671,211.9123,-50000.0
8681315.0,-315881.84,-401.97058,2699.995,5.245092,-50000.0,2697.658,-112.433,-8000.0,2692.474,-201.4529,-50000.0
6127103.0,-421804.7,137.78809,2697.658,-112.433,-8000.0,2687.615,-258.3164,-8000.0,2692.474,-201.4529,-50000.0
8531355.0,-1637374.5,-350.80566,2669.153,-406.9687,-50000.0,2643.931,-547.3844,-8000.0,2630.168,-610.0962,-50000.0
5978143.0,-1407543.5,142.6847,2630.168,-610.0962,-50000.0,2643.931,-547.3844,-8000.0,2610.418,-689.7211,-8000.0
8380981.5,-2285636.8,-392.12622,2630.168,-610.0962,-50000.0,2610.418,-689.7211,-8000.0,2575.748,-809.6434,-50000.0
5893173.5,-1729095.8,72.40869,2610.418,-689.7211,-8000.0,2569.249,-830.0348,-8000.0,2575.748,-809.6434,-50000.0
7933880.5,-3538202.8,-409.3501,2506.213,-1004.439,-50000.0,2464.446,-1102.954,-8000.0,2421.97,-1193.341,-50000.0
5535812.5,-2659740.2,125.387695,2464.446,-1102.954,-8000.0,2401.119,-1234.759,-8000.0,2421.97,-1193.341,-50000.0
7300776.0,-4707814.5,-378.53125,2323.514,-1375.239,-50000.0,2253.542,-1487.127,-8000.0,2211.423,-1549.067,-50000.0
5032566.0,-3520268.5,144.75098,2253.542,-1487.127,-8000.0,2169.726,-1606.95,-8000.0,2211.423,-1549.067,-50000.0
6918997.5,-5252902.0,-370.28027,2086.354,-1713.805,-50000.0,2211.423,-1549.067,-50000.0,2169.726,-1606.95,-8000.0
4834624.5,-3787608.5,39.348633,2169.726,-1606.95,-8000.0,2079.545,-1722.06,-8000.0,2086.354,-1713.805,-50000.0
6036028.5,-6247500.0,-407.79297,1949.042,-1868.485,-50000.0,1881.167,-1936.804,-8000.0,1800.292,-2012.2,-50000.0
4158169.2,-4519829.5,106.788574,1881.167,-1936.804,-8000.0,1773.552,-2035.808,-8000.0,1800.292,-2012.2,-50000.0
5011607.0,-7095693.0,-397.5996,1640.977,-2144.107,-50000.0,1543.046,-2215.628,-8000.0,1472.032,-2263.431,-50000.0
-3869762.8,7777557.0,0.0,-1294.449,2369.473,-50000.0,-1294.449,2369.473,-8000.0,-1109.269,2461.61,-50000.0
-2797409.2,5467516.0,-339.58008,-1109.269,2461.61,-50000.0,-1294.449,2369.473,-8000.0,-1164.27,2436.078,-8000.0
-2497328.5,5610948.0,140.58289,-1109.269,2461.61,-50000.0,-1164.27,2436.078,-8000.0,-1030.676,2495.538,-8000.0
-2637181.8,8277104.5,-173.94861,-917.5802,2539.3,-50000.0,-894.0585,2547.677,-8000.0,-720.5063,2602.09,-50000.0
-1876013.5,5848067.0,-175.59326,-720.5063,2602.09,-50000.0,-894.0585,2547.677,-8000.0,-754.8188,2592.344,-8000.0
-1556645.5,5941054.5,106.89697,-720.5063,2602.09,-50000.0,-754.8188,2592.344,-8000.0,-613.3651,2629.407,-8000.0
-1342749.0,8582659.0,-300.14478,-519.2042,2649.609,-50000.0,-470.1123,2658.758,-8000.0,-314.8552,2681.579,-50000.0
-905184.06,6074532.0,-45.454712,-314.8552,2681.579,-50000.0,-470.1123,2658.758,-8000.0,-325.4806,2680.31,-8000.0
-574977.56,6114628.5,39.294327,-314.8552,2681.579,-50000.0,-325.4806,2680.31,-8000.0,-179.8942,2694.0,-8000.0
648190.44,8662847.0,-105.118225,98.17594,2698.215,-50000.0,112.433,2697.658,-8000.0,304.4342,2682.782,-50000.0
421804.7,6127103.0,-241.896,304.4342,2682.782,-50000.0,112.433,2697.658,-8000.0,258.3164,2687.615,-8000.0
752934.06,6095279.5,125.36017,304.4342,2682.782,-50000.0,258.3164,2687.615,-8000.0,403.4421,2669.688,-8000.0
1962956.5,8462378.0,-251.96265,508.9059,2651.606,-50000.0,547.3844,2643.931,-8000.0,710.3911,2604.869,-50000.0
1407543.5,5978142.5,-97.12488,710.3911,2604.869,-50000.0,547.3844,2643.931,-8000.0,689.7211,2610.418,-8000.0
1729095.6,5893174.0,72.35071,710.3911,2604.869,-50000.0,689.7211,2610.418,-8000.0,830.0348,2569.249,-8000.0
3839513.8,7792512.5,-27.8172,1099.697,2465.901,-50000.0,1102.954,2464.446,-8000.0,1285.233,2374.484,-50000.0
2659740.5,5535812.0,-314.2544,1285.233,2374.484,-50000.0,1102.954,2464.446,-8000.0,1234.759,2401.119,-8000.0
2955534.5,5383685.0,137.69385,1285.233,2374.484,-50000.0,1234.759,2401.119,-8000.0,1362.942,2330.749,-8000.0
4984054.5,7115093.5,-194.7522,1463.227,2269.134,-50000.0,1487.127,2253.542,-8000.0,1632.634,2150.466,-50000.0
3520268.5,5032566.0,-155.05713,1632.634,2150.466,-50000.0,1487.127,2253.542,-8000.0,1606.95,2169.726,-8000.0
3787608.5,4834624.5,99.198364,1632.634,2150.466,-50000.0,1606.95,2169.726,-8000.0,1722.06,2079.545,-8000.0
6011757.5,6270894.5,-314.31494,1792.46,2019.18,-50000.0,1832.119,1983.265,-8000.0,1941.767,1876.043,-50000.0
4288117.0,4396767.5,-29.694336,1941.767,1876.043,-50000.0,1832.119,1983.265,-8000.0,1936.804,1881.167,-8000.0
4519829.5,4158169.2,26.795593,1941.767,1876.043,-50000.0,1936.804,1881.167,-8000.0,2035.808,1773.552,-8000.0
7282462.5,4736177.0,-129.09863,2205.387,1557.648,-50000.0,2215.628,1543.046,-8000.0,2318.153,1384.256,-50000.0
5133028.5,3372181.5,-219.15112,2318.153,1384.256,-50000.0,2215.628,1543.046,-8000.0,2295.918,1420.831,-8000.0
5308047.5,3089307.0,119.84204,2318.153,1384.256,-50000.0,2295.918,1420.831,-8000.0,2369.473,1294.449,-8000.0
7920063.5,3568995.0,-268.9895,2417.315,1202.742,-50000.0,2436.078,1164.27,-8000.0,2502.291,1014.169,-50000.0
5610947.5,2497328.8,-79.35986,2502.291,1014.169,-50000.0,2436.078,1164.27,-8000.0,2495.538,1030.676,-8000.0
5737937.5,2189834.5,61.910706,2502.291,1014.169,-50000.0,2495.538,1030.676,-8000.0,2547.677,894.0585,-8000.0
8524930.0,1670504.9,-54.384125,2627.778,620.3104,-50000.0,2629.407,613.3651,-8000.0,2667.552,417.3359,-50000.0
6016618.0,1232745.2,-289.28662,2667.552,417.3359,-50000.0,2629.407,613.3651,-8000.0,2658.758,470.1123,-8000.0
6074532.0,905184.06,134.44635,2667.552,417.3359,-50000.0,2658.758,470.1123,-8000.0,2680.31,325.4806,-8000.0
8680023.0,349617.2,-214.82327,2691.671,211.9123,-50000.0,2694.0,179.8942,-8000.0,2699.995,5.245092,-50000.0
6136791.0,243140.62,-135.08362,2699.995,5.245092,-50000.0,2694.0,179.8942,-8000.0,2699.789,33.78013,-8000.0
6140951.5,-89506.34,90.93902,2699.995,5.245092,-50000.0,2699.789,33.78013,-8000.0,2697.658,-112.433,-8000.0
8631663.0,-979483.9,-327.48834,2692.474,-201.4529,-50000.0,2687.615,-258.3164,-8000.0,2669.153,-406.9687,-50000.0
6095279.5,-752934.06,-14.408478,2669.153,-406.9687,-50000.0,2687.615,-258.3164,-8000.0,2669.688,-403.4421,-8000.0
6045576.5,-1081797.2,13.837952,2669.153,-406.9687,-50000.0,2669.688,-403.4421,-8000.0,2643.931,-547.3844,-8000.0
8181417.5,-2920476.5,-151.93884,2575.748,-809.6434,-50000.0,2569.249,-830.0348,-8000.0,2506.213,-1004.439,-50000.0
5790919.0,-2045613.2,-196.98901,2506.213,-1004.439,-50000.0,2569.249,-830.0348,-8000.0,2520.544,-967.9138,-8000.0
5671687.0,-2356111.8,113.71948,2506.213,-1004.439,-50000.0,2520.544,-967.9138,-8000.0,2464.446,-1102.954,-8000.0
7639719.0,-4135154.2,-285.09155,2421.97,-1193.341,-50000.0,2401.119,-1234.759,-8000.0,2323.514,-1375.239,-50000.0
5383685.0,-2955534.8,-62.07953,2323.514,-1375.239,-50000.0,2401.119,-1234.759,-8000.0,2330.749,-1362.942,-8000.0
5215767.5,-3242695.2,50.92328,2323.514,-1375.239,-50000.0,2330.749,-1362.942,-8000.0,2253.542,-1487.127,-8000.0
6496557.0,-5767104.5,-80.28296,2086.354,-1713.805,-50000.0,2079.545,-1722.06,-8000.0,1949.042,-1868.485,-50000.0
4622476.5,-4043756.0,-265.23828,1949.042,-1868.485,-50000.0,2079.545,-1722.06,-8000.0,1983.265,-1832.119,-8000.0
4396767.5,-4288117.0,130.25854,1949.042,-1868.485,-50000.0,1983.265,-1832.119,-8000.0,1881.167,-1936.804,-8000.0
5540093.5,-6691227.5,-233.9209,1800.292,-2012.2,-50000.0,1773.552,-2035.808,-8000.0,1640.977,-2144.107,-50000.0
3907348.5,-4738315.0,-115.76233,1640.977,-2144.107,-50000.0,1773.552,-2035.808,-8000.0,1660.735,-2128.84,-8000.0
3645089.2,-4942936.5,81.99072,1640.977,-2144.107,-50000.0,1660.735,-2128.84,-8000.0,1543.046,-2215.628,-8000.0
3089307.2,-5308047.5,0.0,1294.449,-2369.473,-8000.0,1294.449,-2369.473,-50000.0,1420.831,-2295.918,-8000.0
4453764.0,-7458486.5,-339.70142,1420.831,-2295.918,-8000.0,1294.449,-2369.473,-50000.0,1472.032,-2263.431,-50000.0
3372181.8,-5133028.5,140.51929,1420.831,-2295.918,-8000.0,1472.032,-2263.431,-50000.0,1543.046,-2215.628,-8000.0
20093.11,-44372.848,0.0,312.4968,-572.0215,-51200.0,312.4968,-572.0215,-50700.0,223.7511,-612.2077,-51200.0
20093.11,-44372.848,0.0,223.7511,-612.2077,-51200.0,312.4968,-572.0215,-50700.0,223.7511,-612.2077,-50700.0
13255.249,-46872.0,0.0,223.7511,-612.2077,-51200.0,223.7511,-612.2077,-50700.0,130.0071,-638.7182,-51200.0
13255.249,-46872.0,0.0,130.0071,-638.7182,-51200.0,223.7511,-612.2077,-50700.0,130.0071,-638.7182,-50700.0
6121.3076,-48324.03,0.0,130.0071,-638.7182,-51200.0,130.0071,-638.7182,-50700.0,33.35903,-650.9608,-51200.0
6121.3076,-48324.03,0.0,33.35903,-650.9608,-51200.0,130.0071,-638.7182,-50700.0,33.35903,-650.9608,-50700.0
-1149.4141,-48696.633,0.0,33.35903,-650.9608,-51200.0,33.35903,-650.9608,-50700.0,-64.03423,-648.662,-51200.0
-1149.4141,-48696.633,0.0,-64.03423,-648.662,-51200.0,33.35903,-650.9608,-50700.0,-64.03423,-648.662,-50700.0
-8394.379,-47981.434,0.0,-64.03423,-648.662,-51200.0,-64.03423,-648.662,-50700.0,-159.9971,-631.8732,-51200.0
-8394.379,-47981.434,0.0,-159.9971,-631.8732,-51200.0,-64.03423,-648.662,-50700.0,-159.9971,-631.8732,-50700.0
-15451.904,-46194.4,0.0,-159.9971,-631.8732,-51200.0,-159.9971,-631.8732,-50700.0,-252.3859,-600.9694,-51200.0
-15451.904,-46194.4,0.0,-252.3859,-600.9694,-51200.0,-159.9971,-631.8732,-50700.0,-252.3859,-600.9694,-50700.0
-22164.246,-43375.4,0.0,-252.3859,-600.9694,-51200.0,-252.3859,-600.9694,-50700.0,-339.1367,-556.6409,-51200.0
-22164.246,-43375.4,0.0,-339.1367,-556.6409,-51200.0,-252.3859,-600.9694,-50700.0,-339.1367,-556.6409,-50700.0
-28381.516,-39587.6,0.0,-339.1367,-556.6409,-51200.0,-339.1367,-556.6409,-50700.0,-418.3119,-499.8779,-51200.0
-28381.516,-39587.6,0.0,-418.3119,-499.8779,-51200.0,-339.1367,-556.6409,-50700.0,-418.3119,-499.8779,-50700.0
-33964.645,-34915.36,0.0,-418.3119,-499.8779,-51200.0,-418.3119,-499.8779,-50700.0,-488.1426,-431.9486,-51200.0
-33964.645,-34915.36,0.0,-488.1426,-431.9486,-51200.0,-418.3119,-499.8779,-50700.0,-488.1426,-431.9486,-50700.0
-38789.2,-29463.242,0.0,-488.1426,-431.9486,-51200.0,-488.1426,-431.9486,-50700.0,-547.0691,-354.3702,-51200.0
-38789.2,-29463.242,0.0,-547.0691,-354.3702,-51200.0,-488.1426,-431.9486,-50700.0,-547.0691,-354.3702,-50700.0
-42747.254,-23352.906,0.0,-547.0691,-354.3702,-51200.0,-547.0691,-354.3702,-50700.0,-593.7749,-268.8757,-51200.0
-42747.254,-23352.906,0.0,-593.7749,-268.8757,-51200.0,-547.0691,-354.3702,-50700.0,-593.7749,-268.8757,-50700.0
-45750.297,-16720.947,0.0,-593.7749,-268.8757,-51200.0,-593.7749,-268.8757,-50700.0,-627.2168,-177.3751,-51200.0
-45750.297,-16720.947,0.0,-627.2168,-177.3751,-51200.0,-593.7749,-268.8757,-50700.0,-627.2168,-177.3751,-50700.0
-47731.496,-9715.393,0.0,-627.2168,-177.3751,-51200.0,-627.2168,-177.3751,-50700.0,-646.6476,-81.91212,-51200.0
-47731.496,-9715.393,0.0,-646.6476,-81.91212,-51200.0,-627.2168,-177.3751,-50700.0,-646.6476,-81.91212,-50700.0
-48646.363,-2492.9504,0.0,-646.6476,-81.91212,-51200.0,-646.6476,-81.91212,-50700.0,-651.6335,15.38061,-51200.0
-48646.363,-2492.9504,0.0,-651.6335,15.38061,-51200.0,-646.6476,-81.91212,-50700.0,-651.6335,15.38061,-50700.0
-48474.598,4785.2783,0.0,-651.6335,15.38061,-51200.0,-651.6335,15.38061,-50700.0,-642.0629,112.3298,-51200.0
-48474.598,4785.2783,0.0,-642.0629,112.3298,-51200.0,-651.6335,15.38061,-50700.0,-642.0629,112.3298,-50700.0
-47219.902,11956.604,0.0,-642.0629,112.3298,-51200.0,-642.0629,112.3298,-50700.0,-618.1497,206.7696,-51200.0
-47219.902,11956.604,0.0,-618.1497,206.7696,-51200.0,-642.0629,112.3298,-50700.0,-618.1497,206.7696,-50700.0
